songID|songName|songLyric|Author
54516|MƠ MỘT GIẤC MƠ|Một ngày dần trôi hết nắng buông dài dọc đường xa…|Bảo Thạch
52930|NHỮNG ĐIỀU THẦY CHƯA KỂ|Thầy kể về vầng trăng trong ca dao thuở nào, thầy kể về…|Trần Thanh Sơn
51568|TẦN QUỲNH KHÓC BẠN 1|Nghe hung tin nhị ca…|Viễn Châu
57383|VÀ ANH ƠI CÓ LẼ|Giờ còn mình em ngồi đây|Vũ Quốc Bình
57623|NHỚ VỀ HÀ TĨNH|Anh đã đi muôn nơi vẫn nhớ về quê em Hà Tĩnh|Hồ Hữu Thới
57942|TÌNH ĐẸP MUÔN THUỞ|Tình đẹp muôn thuở là tình trong trắng tuổi học trò, Phượng...|Khánh Băng
50254|HOÀNG HÔN MÀU LÁ|Anh như chim tìm bầy…|Thanh Tùng
58052|BÀI KHÔNG TÊN SỐ 7|Một làn khói trắng ru đời vào quên lãng|Vũ Thành An
53247|CHIẾC XUỒNG|Chiếc xuồng trên bến chông chênh, chiếc xuồng lúc lắc...|Tô Thanh Tùng
53094|TITLE|Lyric...|Artist
53932|NƠI TÌNH YÊU ĐƯỢC LẤP ĐẦY|Một lần nữa anh như được thấy con tim yêu trở lại...|Lương Bằng Quang
59839|SAY|Ta say trời đất cũng say Ta điên vì những buồn phiền Ta...|Lam Phương
58199|TRỞ VỀ NƠI TA HẸN NHAU|Chỉ còn mình anh , bước về trên con phố , nhớ...|Liêu Hưng
52673|PHỤ TÌNH KHÔNG PHẢI LÀ TÔI|Có thể là trong chúng ta định mệnh đã cách chia...|Thái Thịnh
50239|MIỀN TRUNG THƯƠNG NHỚ|Sông lạnh đò vắng...|Châu Kỳ
54989|GỬI EM CHIẾC NÓN BÀI THƠ|Anh gửi cho em chiếc nón bài thơ xứ Nghệ...|Lê Việt Hòa
50610|NGƯỜI CHA DẤU YÊU (PA PA)|Nhớ những năm xa xưa…|Nhạc ngoại
51910|CUỘC TÌNH ĐÃ XA|Sỏi đá vẫn nhớ dấu chân người đã qua ...|Quốc An
50521|LỜI BÁC DẶN TRƯỚC LÚC ĐI XA|Chuyện kể rằng trước lúc Người đi xa…|Trần Hoàn
53728|GIÃ BẠN|Còn duyên là duyên kẻ đón đón người đưa…|Dân ca quan họ
53879|GỌI TÊN EM|Em không bao giờ biết từ lâu có gã si tình...|Bùi Anh Dũng
55882|NGÀY ĐÓ ANH VÀ EM|Ngày đó cứ mỗi khi gặp nhau là em nói em rất yêu anh…|Lê Bá Vĩnh
57086|LỜI NGUYỄN ƯỚC|Nhìn lên trên cao muôn vì sao, ta chắp tay bên nhau nguyện cầu...|Nguyễn Minh Anh
56177|Ở TRỌ|Con chim ở đậu cành tre, con cá ở trọ trong khe nước nguồn...|Trịnh Công Sơn
55227|BẮT ĐẦU TỪ MỘT KẾT THÚC|Mỗi khi anh nhìn em, nhìn sâu trong đôi mắt em thật lâu...|Wanbi Tuấn Anh
55111|SẮP ĐẾN TẾT RỒI|Sắp đến tết rồi, đến trường rất vui...|Hoàng Vân
53671|BÀN TAY MẸ|Bàn tay mẹ bế chúng con, bàn tay mẹ chăm chúng con…|Nhạc: Bùi Đình Thảo Lời: Tạ Hữu Yên
52830|TÌNH EM MÃI TRAO VỀ ANH|Một sớm mùa đông em lang thang giữa căn phòng…|Thái Thịnh
53805|THIẾU NHI THẾ GIỚI LIÊN HOAN|Ngàn dặm xa khôn ngăn anh em kết đoàn, biên giới sâu…|Lưu Hữu Phước
52856|PHẠM LÃI BIỆT TÂY THI|Bút ngát trời khuya gió lạnh lùng, con thuyền lướt sóng…|Viễn Châu
56372|ĐỪNG VỘI VÀNG|Em đi loanh quanh đã lâu, em đi xa xôi đến đâu…|Lưu Thiên hương
53968|VÀI LẦN ĐÓN ĐƯA|Ai đi theo em mấy lần phố mưa, mưa bay theo em áo dài...|Trần Lê
57576|HƯƠNG SẦU RIÊNG MUỘN|Đây mùa sầu riêng nơi hẹn nhau của buổi ban đầu|Sơn Hạ
55869|MÃI MÃI MỘT TÌNH BẠN|Tạm biệt nhé những người bạn thân yêu…|Quốc An
59721|BIẾT KHÔNG EM|Từ lâu em đã biết anh luôn cần em Và em cũng đã...|Đăng Khoa
55488|CHUYỆN TÌNH LÁ DIÊU BÔNG|Nhớ đồng chiều cuống rạ chị thẩn thơ đi tìm...|Nguyễn Tiến
50311|RỪNG XANH VANG TIẾNG TA LƯ|Đàn theo ta đi…|Phương Nam
52910|LÀM SAO EM BIẾT|Làm sao em biết đôi mắt anh hôm nào, vẫn tiếc vẫn nhớ…|Minh Vy
59797|LẦM|Anh đã lầm đưa em sang đây, để đêm thường nghe tiếng...|Lam Phương
50650|AI BIẾT|Chàng thề rằng chàng yêu tôi…|Nhạc Hoa
56541|QUỲNH|Tình ơi tình ơi, trăm năm là bao ngày yêu, môi cứ tìm môi…|Quốc Bảo
54219|ĐỒNG HỒ CÁT|Từng hạt cát, trong đêm anh lặng nhìn từng hạt cát...|Nguyễn Hoàng Linh
55268|CÔ ĐƠN MÌNH EM|Chiều một mình trên phố hóng mát bên hàng cây đung đưa...|Phương Uyên
53310|MÙA CHIM ÉN BAY|Khi gió đồng ngát thơm, rợp trời chim én lượn...|Hoàng Hiệp
54724|GÀ GÁY|Con gà gáy le té le sáng rồi ai ơi...|Nhạc: Dân ca Cống Khao Lời: Huy Trân
53406|ĐẤT MŨI CÀ MAU|Anh đến quê em đất biển Cà Mau...|Hoàng Hiệp
56734|HẠNH PHÚC TRONG MƠ|Nếu như ngày đó bước chân em không vội vã...|Nguyễn Văn Chung
53669|BÀI CA BÊN CÁNH VÕNG|Dừng chân bên suối võng đưa, nhìn trời cao ...|Nguyên Nhung
52555|SÔCÔLA|Sôcôla la… Dưới phố có lứa đôi kề bước bên nhau…|Võ Thiện Thanh
50028|NGÀY XƯA|Dòng sông hát nước xanh mờ sâu...|Tô Vũ
58111|GIẤC MƠ MÀU TÍM|Đêm vừa qua, giấc mơ mang màu trắng Như mùa đông, băng giá...|Minh Khang
55661|TƯỞNG NIỆM|Ta nghiêng tai nghe lại cuộc đời, thì hãi hùng hoàng hôn chợt tới...|Trầm Tử Thiêng
58752|BÍ MẬT CUỐI CÙNG CỦA EM|Nếu như em phải rời xa anh Hãy cho em im lặng...|Nguyễn Văn Chung
55218|BÀI CA ĐI HỌC|Bình minh dâng lên ánh trên giọt sương long lanh...|Phan Trần Bảng
54113|RU TÌNH|Ru em đầu con gió, em hong tóc bên hồ...|Trịnh Công Sơn
55807|YÊU THẬT RỒI|Em nép vào lòng anh, trên ngực anh là dòng lệ ướt đẫm…|Khắc Việt
51535|MẸ ƠI|Mẹ giờ như chiếc lá…|Nguyễn Ngọc Thiện
50357|SEALED WITH A KISS|Tho' we gotta say goodbye…|Nhạc ngoại
56033|CƠN BÃO TÌNH|Đã bao lần vì em trong nước mắt, đã bao lần vì em anh buốt giá...|Thái Khang
56678|CON SỐ 0|Ai đã đi tới hết chân trời, đầy ắp sóng gió...|Trần Lập
53422|GIỜ THÌ ANH ĐÃ BIẾT|Ôi những tháng ngày hoang vắng, anh vẫn mãi chờ mong...|Thái Thịnh
51502|DÒNG SÔNG QUÊ EM 2|Gió lên đi cho tình ta…|Cổ nhạc: Huyền Nhung Tân nhạc: Trương Quang Lục
57242|TÀN TRO - REMIX|Giọt nước rơi hay giọt sầu rơi rơi...|Nhạc Ngoại
53837|BÊN EM|Ngày em đến trái tim buồn thắm lại...|Nguyễn Hồng Minh
54585|TIẾNG HÁT NƠI ĐẢO XA|Em đến thăm anh giữa trùng khơi mênh mông, em đến thăm anh...|Thanh Bình
51139|MƠ VỀ NƠI XA LẮM|Ta mơ thấy em ở bên kia…|Phú Quang
50266|NAM BỘ KHÁNG CHIẾN|Mùa thu rồi ngày hăm ba...|Tạ Thanh Sơn
53626|SÀI GÒN GIÁNG SINH|Trời Sài Gòn vừa sang đông đêm lạnh dần từng giọt sương rơi…|Quốc Nam
58833|HOT GIRL|Em thật xinh. OK! Em rất sành điệu. Wow! Có lẽ vì lâu nay...|Mạnh Quân
51895|ANH - NGUYỄN HOÀI ANH|Anh vẫn đến dù trời gió mưa giăng khắp lối…|Nguyễn Hoài Anh
50589|KHI ĐÃ YÊU|Khi đã yêu thì mơ mộng nhiều…|Phượng Linh
55446|TRÁI TIM KHẮC TÊN ANH VÀ EM|Đêm nay không có em, đêm nay không ánh sao...|Nhất Trung
59836|NƠI EM CHỜ ANH|Đêm nay cô đơn em nhớ anh Giấu kín xót xa đến nghẹn...|Nguyễn Văn Chung
57722|CHUYỆN TÌNH HOA MAI|Nhà nàng ở góc cây mai trắng, Trên xóm Mai vàng dưới Đế...|Anh Bằng
53835|BÀI CA THỐNG NHẤT|Biển trời bao la đẹp như gấm hoa, nước mây muôn màu...|Võ Văn Di
54902|BUÔNG XUÔI|Nắng chiều soi xuyên những ngón tay gầy...|Nguyễn Hồng Hải
52080|QUÊN ĐI HẾT ĐAM MÊ|Hãy trả lại tình yêu năm nào, những nụ cười ánh mắt…|Nhật Trung
58109|GÀ TRỐNG MÈO CON VÀ CÚN CON|Nhà em có con gà trống, mèo con và cún con Gà...|Thế Vinh
52858|2 + 1 = 0|Biết làm gì khi có hai người yêu mình, nỡ sao đành…|Nguyễn Hoài Anh
56143|NGÀY KHÔNG ANH|Hãy đi cùng người mà anh muốn, đi cùng người mà anh say...|Lưu Thiên Hương
57151|NƠI ĐÓ|Có phải lúc đớn đâu thật nhiều và chính lúc anh sẽ nhớ em...|Kiên Trần
54981|GIÃ TỪ ĐÊM MƯA|Đêm khuya mưa rơi, rơi trên đường vắng...|Văn Phụng
52905|HỎI ANH CÓ BUỒN KHÔNG|Cuộc đời ai cũng có một lần khóc vì yêu, cuộc đời ai cũng có…|Vũ Quốc Bình
50059|NHỮNG BƯỚC CHÂN ÂM THẦM|Từng bước từng bước thầm...|Y Vân
56518|NỖI BUỒN TÍM|Anh đi rồi còn em trong nỗi nhớ, con phố im lìm chỉ bóng em quạnh hiu…|Nguyễn Ngọc Thiện
50962|CÀ PHÊ ĐẮNG TRỞ LẠI|Ngồi một mình uống cà phê…|Nhạc Hoa
50234|ĐÊM HUYỀN DIỆU|Nếu em thiếu anh trên đời ...|Y Vân
52623|ĐƯỜNG TÌNH HAI LỐI|Đời không ai dám chắc trăm năm con tim...|Lê Hựu Hà
54549|PHỐ BIỂN NHA TRANG|Nha Trang Nha Trang biển xanh cát trắng, cát trắng biển xanh...|Phạm Minh Tuấn
51415|BẠCH THU HÀ|Trông khói hương mơ màng…|Viễn Châu
59190|LỤC TỈNH MIỀN TÂY|Ai đến quê tôi một lần lòng luôn nhớ mãi, Nhớ bến...|Sơn Hạ
54995|HÀNH KHÚC CỰU CHIẾN BINH VIỆT NAM|Chúng tôi là cựu chiến binh, mang dòng máu...|Lại Hồng Xứng
56972|CHUYẾN ĐÒ ĐỊNH MỆNH|Chuyến đò đình mệnh một buổi chiều tan tác đìu hiu...|Sơn Hạ
57219|ĐÊM LAO XAO - REMIX|Đêm đông lao xao đêm đông nhớ ai...|Tường Văn
59045|ĐẮNG MÔI - REMIX|Trong cuộc đời anh biết trái tim của anh không thể nào Quên...|Nguyễn Chấn Phong
55801|XEM HỘI TRĂNG RẰM|Nhân gian xem hội trăng tròn...|Nguyễn Nghị
53921|NGƯỜI ANH HÙNG CỜ LAU|Phấp phới bóng cờ lau...khắp đồng cỏ ầm vang tiếng reo hò...|Trương Quang Lục
56119|MÃI NHƯ BÂY GIỜ|Lần đầu anh đến em dẫu đã hững hờ, anh biết nhưng vẫn chờ...|Hà Quang Minh
53364|VẪY TAY CHÀO|Vẫy tay chào con đường tình yêu...|Vinh Sử
57112|MÙA THU TRONG MƯA|Chiều mưa không có em bờ đá công viên âm thầm...|Trường Xa
51919|HÀNH TRÌNH TUỔI HAI MƯƠI|Hành trình tuổi hai mươi chúng ta vẫn còn nhớ...|Nguyễn Văn Hiên
50194|XUÂN VÀ TUỔI TRẺ|Ngày thắm tươi bên đời xuân mới…|La Hối
55049|MÚA CHO MẸ XEM|Hai bàn tay của em, tay em múa cho mẹ xem...|Xuân Giao
50263|RƯỚC ĐÈN THÁNG TÁM|Tết trung thu rước đèn đi chơi…|Lê Thương
53488|THỜI HOA ĐỎ|Dưới màu hoa như lửa cháy khát khao...|Nguyễn Đình Bảng
50316|YÊU NGƯỜI NHƯ THẾ ĐÓ|Yêu người như thế đó...|Trần Thiện Thanh
57046|HẠ LONG BIỂN NHỚ|Đã mấy mùa than anh chưa về với biển|Đỗ Hoài An
58971|VỀ BÊN ANH|Con đường vắng Con đường trắng Cùng màn sương lạnh đêm nay vây kín...|Hoàng Tôn
53998|CA DAO MẸ|Mẹ ngồi ru con, đong đưa võng buồn...|Trịnh Công Sơn
56045|ĐÊM NGHE HÁT ĐÒ ĐƯA NHỚ BÁC|Một khúc dân ca sâu lắng quê nhà, đêm sông Lam dạt dào sóng nước...|An Thuyên
55195|XÚC CẢM|Người yêu hỡi khi tựa vai anh, đặt bàn tay lên trên ngực anh...|Nguyễn Hồng Hải
57229|KATHY - REMIX|Chiều nay đường vắng em với chúng tôi mấy người...|Đức Trí
56815|NHỮNG NỤ CƯỜI TRỞ LẠI|Những kỷ niệm gọi nhau trong trí nhớ, đường thênh thang…|Xuân Nghĩa
50848|HẠNH PHÚC LANG THANG|Ngày ấy em như hoa sen…|Lê Minh Bằng
52665|NGƯỜI TA NÓI RẰNG|Người ta nói rằng người ta bảo rằng, yêu đừng so đo…|Đồng Giao
52562|THƯƠNG ÁO BÀ BA|Hum…Tôi thương chiếc áo bà ba, áo bà ba em mặc…|Đình Văn
50080|GỌI TÊN BỐN MÙA|Em đứng lên gọi mưa vào hạ...|Trịnh Công Sơn
50035|NGẪU HỨNG LAMBADA|Lambada lắm bà già...|Trần Tiến
52020|GÁI XUÂN|Em như cô gái hãy còn xuân, trong trắng…|Từ Vũ
51329|VẦNG TRÁN SUY TƯ|Tôi đếm thời gian...|Thanh Sơn
50036|CHIM SƠN CA|Líu lo khi buổI sáng chim ca vang...|Thanh Tùng
51797|ÁNH SAO BUỒN|Nhớ ngày xa xưa em vẫn thường mộng mơ được hát vang lên ...|Quốc An
53236|BÁC HỒ MỘT TÌNH YÊU BAO LA|Bác Hồ người là tình yêu thiết tha nhất trong lòng dân...|Thuận Yến
52238|MÙA HÈ ƠI|Mùa hè ơi có điều chưa nói vẫn còn đọng trên môi…|Nguyễn Ngọc Thiện
52092|TIN NHẮN CỦA ANH|Đêm nay đông vui sao chỉ em u sầu ngồi một mình…|Minh Nhiên
51356|NGƯỜI CÙNG CẢNH NGỘ|Cuộc đời này thật là rắc rối...|Nhạc Hoa
57394|XIN CHÀO XIN CHÀO|Ánh nắng sớm vừa lên khắp nơi|Đức Trí
54076|MỘT NGÀY MỚI|Một ngày mới đang về trên phố, sớm tinh mơ lại thấy nắng đùa…|Thanh Tâm
50295|EM LÀ HOA HỒNG NHỎ|Em sẽ là mùa xuân của mẹ…|Trịnh Công Sơn
53963|TRÁI TIM MONG MANH|Bao năm lang thang giữa chốn nhân gian cuồng quay...|Vũ Quốc Bình
58175|PHẬN MÁ HỒNG|Hãy xót thương cho phận má hồng Ðời hoa trước gió biết...|Hoài Nam
56153|NGƯỜI YÊU LÝ TƯỞNG|Như mỗi đêm cứ thường mong mỗi khi trời sáng hẹn nhau trong giờ nào...|Lương Bích Hữu
50833|HÃY YÊU NHAU (MADE IN INDIA)|Anh đến bên em…|Nhạc Ấn Độ
50265|LÊN ĐÀNG|Nào anh em ta cùng nhau xông pha lên đàng…|Lưu Hữu Phước
57474|CHẮC CHẮN ANH SẼ QUÊN EM|Chuyện tình xưa xa xưa tôi gặp em|Hồ Việt Trung
54410|CHA ƠI|Cha ơi cha ơi, cha ơi cha ơi, cha đã cho con một hình hài…|Nguyễn An
50456|VIỆT NAM QUÊ HƯƠNG CHÚNG TÔI|Bạn ơi hãy đến quê hương…|Đỗ Nhuận
59741|CHUYỆN MƯA|Mưa từng con phố có nhớ bóng dáng em đi cuối thu,đông...|Lê Hà Nguyên
60055|NẾU KHÔNG THỂ ĐẾN VỚI NHAU|Có lẽ anh phải nói ra để cho nhẹ lòng Có lẽ...|Trịnh Đình Quang
56239|ÚT CƯNG|Út mình đều là Út cưng, một hai ba bốn Út cưng, Út nay đã đi nhà trẻ...|Nguyễn Văn Tý
51002|CHIỀU ĐỒNG QUÊ|Chiều là chiều ơi nắng chiều dần buông khắp nơi…|Khánh Băng
53929|NIỀM TIN|Khẽ nhắm mắt nghe tương lai mịt mù...|Nguyễn Hồng Thuận
57602|MONG ANH VỀ|Đêm quạnh vắng đêm chỉ có trăng|Dương Cầm
52845|VÌ EM DỐI GIAN|Khóc cho nhớ thương vơi trong lòng, khóc cho nỗi sầu…|Phan Đinh Tùng
59146|EM CÓ NGƯỜI KHÁC|Ôi cô đơn day dứt trong lòng , chuyện tình mình kể...|Nguyễn Đình Vũ
51249|EM ĐÃ THẤY MÙA XUÂN CHƯA|Một vùng mây trắng bay đi tìm nhau…|Quốc Dũng
51924|KHÁT VỌNG TUỔI TRẺ|Đường dài tương lai quê hương đang gọi mời...|Vũ Hoàng
51514|BÃO|Gió từ đâu em tới...|Huy Phương
51212|CHUYỆN TÌNH NÀNG CHÂU LONG|Chuyện ngày xưa nhân gian…|Phố Thu
52350|DẪU BIẾT DĨ VÃNG|Đường còn dài cô đơn mỗi khi đêm về...|Trung Quân
53174|MÙA XUÂN XÔN XAO|Ngày vào xuân chưa em sao chim én bay đầy trời...|Hàn Châu
51023|VẪN HÁT LỜI TÌNH YÊU|Đừng xa vội xa em…|Dương Thụ
52449|CÔ GÁI BÁN SẦU RIÊNG|Ai mua sầu riêng có ai mua sầu riêng, hãy dừng chân…|Cổ nhạc: Viễn Châu Tân nhạc: Trương Minh Châu
60177|VÂNG ANH ĐI ĐI|Giờ em cứ nhớ ngày đầu Mình giận hờn nhau sáng đêm Anh cuống...|Tiên Cookie
52698|VÌ ĐÂU MẤT NHAU|Ngày nào em nói em sẽ khóc khi tình ta cách xa…|Huy Cường
57807|KHÚC THU SẦU|Trời vào thu trời buồn nhạt nhoà Lá thu rơi ôi xác xơ Tình...|Phạm Khánh Hưng
55232|BÓ TAY CHẤM COM|Ơi cô em dễ thương, hãy cho biết tên cô em là chi, nhà em ở đâu…|Đăng Khoa
51326|CHO ĐẾN KHI NÀO EM MỚI HIỂU|Khi ta trao cho nhau nụ hôn…|Nhạc Hoa
56984|CƠN MƯA BẮT ĐẦU TÌNH YÊU|Sao tình yêu làm lòng ấm êm đêm ngày...|Nguyễn Văn Chung
51325|DẤU CHÂN PHÍA TRƯỚC|Khi tôi còn là hạt bụi…|Phạm Minh Tuấn
53284|HẠNH PHÚC ĐẾN TỪ ANH|Anh mang yêu thương ấm áp cho con tim em chất ngất...|Phạm Khánh Hưng
53576|LÝ KÉO CHÀI|Gió lên rồi căng buồm cho khoái, gác chèo lên…|Dân ca Nam Bộ
56500|NHÀ EM|Phải vì anh đến tìm em mà cây cầu rẽ đôi thành chữ y…|Nguyễn Ngọc Thiện
55738|ĐÔI KHI|Có đôi khi em ngồi thật buồn, buồn như cơn gió mùa đông...|Hữu Lộc
51714|CÀ PHÊ BUỒN|Chu chu chu chu... Giọt cà phê buồn rơi trong vấn vương...|Lâm Thái Hiền
50449|KHÚC MƯA|Tháng sáu mưa mưa giá trời đừng mưa…|Phú Quang
51461|BÀI CA NGƯỜI NỮ TỰ VỆ SÀI GÒN|Tuổi em vừa tròn đôi mươi…|Phạm Minh Tuấn
52840|TRÒ ĐÙA|Vẫn muốn yêu em như ngày xưa, chiếc lá cuốn trôi…|Lê Quang
57870|NGƯỜI TÌNH PHỤ|Đã từ lâu trong lòng anh không thể quên, ngoài những nỗi...|Bằng Cường
54631|ANH CÓ NHỚ GÌ|Hôm qua bên nhau anh có hay đêm lạnh...|Lưu Thiên Hương
57205|CÀ PHÊ MIỆT VƯỜN - REMIX|Anh đi cà phê sao đầu hôm tối om mò về...|Minh Vy
51403|GIẤC MƠ BUỒN|Giấc mơ buồn, giấc mơ buồn chờ đợi ai…|Lê Quang
58965|TRÒ ĐÙA CỦA TẠO HÓA|Về đâu lúc ngày đã hết,ánh đèn đường hắt hiu buồn... Mình tôi...|Nguyễn Hồng Thuận
59126|CƠN MƯA QUA|Cơn mưa qua tựa dòng lệ phôi pha Anh nơi đây ngồi...|Nhạc Ngoại Lời Việt: Kim Chi
56839|SÓNG KHÓC|Ngồi trên bờ cát nghe tiếng sóng vỗ thấy sao não lòng...|Khánh Đơn
56834|SÀI GÒN CÀ PHÊ SỮA ĐÁ|Cha da da da da…Cho tôi một ly cà phê cà phê sữa đá...|Hà Okio
51765|TRÚC LAN PHƯƠNG TỬ 1|Ta đã say rồi Phương Tử ơi tuyết bay trắng xóa lạnh khung trời...|Viễn Châu
55769|NGƯỜI ĐÀN BÀ ĐI NHẶT MẶT TRỜI|Người đàn bà đi nhặt mặt trời trên đống bỏ hoang của loài người...|Đức Tiến
50964|CHO NGƯỜI TÌNH LỠ|Khóc mà chi yêu thương qua rồi…|Hoàng Nguyên
51458|BỜ BẾN LẠ|Anh đã đi mãi mang theo tiếng cười…|Nguyễn Nhất Huy
56534|PHỐ VẮNG EM|Lang thang trên con đường vắng, phố buồn chiều nay nhớ em…|Lê Quang
52566|TÌNH ĐẮNG|Mưa trên phố khuya, nhớ anh nhớ anh em buồn hơn…|Minh Vy
56381|EM KHÔNG CẦN|Rồi thì lại đi, rồi thì lại chẳng cần gì, trách than dối gian…|Nguyễn Hoàng Tôn
52595|ANH VẪN MÃI YÊU EM|Bước đi mình anh cô đơn trong màn đêm…|Huy Cường
53868|ĐÊM TÌNH NHÂN|Hai tâm hồn quyện nhau đã thành một ...|Phương Uyên
52781|MỘT LẦN CHO MAI SAU|Làm sao anh nói ra khi tim anh mất em, lòng quặn đau…|Xuân Nhi
51900|CẢ TUẦN ĐỀU NGOAN|Thứ hai là ngày đầu tuần bé hứa cố gắng chăm ngoan...|Phạm Tuyên
57148|NƠI ẤY QUÊ MÌNH|Quê tôi nắng đỏ đồng, mưa thấm cả bùn non...|Mạnh Chiến
57790|HƯƠNG LÚA MIỀN NAM|Sương trắng bay bay trên đồng lúa vàng Cánh cò chao lượn nắng...|Minh Vy
58877|MÌNH TỪNG BÊN NHAU|Dù sau này... người có yêu ai thật đắm say. Thì chớ quên...|Phạm Thanh Hà
59012|BỞI TIN LỜI THỀ - REMIX|Về đâu khi tình yêu như giấc mộng giữa màn đêm Về đâu...|Thái Khang
59110|CHẠY MƯA|chạy mưa chạy mưa tôi đã biến mình thành một thằng ngốc...|Phạm Toàn Thắng
51074|GIỜ XA LẮM RỒI|Khi mới quen thì chưa nói yêu...|Hoài Linh
57789|HỠI THẾ GIAN TÌNH LÀ CHI|Nếu anh nói anh còn rất yêu em Thì em sẽ quay lại...|Hải Anh
54096|NGƯỜI RA ĐI LÀ ANH|Hãy quên anh đi, hãy quên anh đi đừng tiếc nuối...|Minh Khang
53128|ĐẢNG CHO TA MỘT MÙA XUÂN|Đảng đã cho ta một một mùa xuân đầy ước vọng...|Phạm Tuyên
56560|TÀ ÁO CƯỚI|Tôi đi trong nắng thu màu nhớ, ngơ ngẩn vì tiếng gió thu buồn...|Hoàng Thi Thơ
52480|CÕNG MẸ ĐI CHƠI|Dìu mẹ đi chơi, cõng mẹ đi chơi …|Trần Quế Sơn
55419|TAY ANH NẮM TAY EM|Ngồi ngắm mây trời sớm mai trôi theo làn gió hững hờ…|Vĩnh Tâm
58584|TIẾN QUÂN CA|Đoàn quân Việt Nam đi Chung lòng cứu quốc Bước chân dồn vang trên...|Văn Cao
51828|HƯƠNG TÌNH CŨ|Đường về một đêm mưa gió tả tơi...|Thanh Sơn
50064|CÂU CHUYỆN NHỎ CỦA TÔI|Ai cho em mùa xuân...|Thanh Tùng
